start,mu_N,mu_G,sigma_N,sigma_G,rho,gold_return_threshold_for_gold_plus_win,condition_met,theory_2x_geometric,actual_2x_CAGR,theory_ndx_gold_geometric,actual_ndx_gold_CAGR
1986-01-02,0.1678043893197658,0.07099288390961389,0.26166449170298595,0.13728027926925154,0.00186807037424467,0.06869197118611244,True,0.19007216620316758,0.17195742177993623,0.19237307892666902,0.17543500563289371
1999-01-01,0.13959448648412465,0.10782985836386993,0.27825419901055815,0.14724687265844205,-0.005119512559656626,0.028187451358579797,True,0.1157381744342347,0.10036054180274956,0.19538058143952483,0.19170939990179026
2003-01-01,0.1701979775260916,0.11977865372221647,0.22575003999476428,0.15346989496807473,-0.0028706019426047807,0.09953040661934631,True,0.22986979393690782,0.23629778903663,0.250118041039778,0.2625734004678979
2007-01-01,0.1703672907313851,0.10822323918217695,0.22674954951919593,0.14548705689828548,-0.001253607987393013,0.09788613985299874,True,0.22930386504845363,0.2376612516432679,0.23964096437763183,0.25153673463734805
2010-01-01,0.18927531597523162,0.08887598676792381,0.2084365358680859,0.13624793857044473,0.005476305286537282,0.12764390398907613,False,0.2830590529810875,0.3068253902062761,0.2442911357599352,0.2581575165282288
2020-01-01,0.21917374500913453,0.17341910459152945,0.2534548876823227,0.15316560318474798,0.012616106471467667,0.12913429032741033,True,0.3012687298381514,0.3120290248556006,0.34555354410227057,0.3728949371613248
